id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
61795,1041,The Legend of Zelda: Oracle of Ages,"Transcend the very fabric of time with the Harp of Ages. Rescue Nayru, the Oracle of Ages, to save the Land of Labrynna from Veran, Sorceress of Shadows, who will pitch the world into an endless night.  Travelling through time presents Link with unique challenges. If a river blocks Link's path in the present, he can travel to the past and move a stone, redirecting the flow of water. If he plants seeds in the past, he'll find full-grown trees and vines when he returns to the present.",2001-02-27 00:00:00.000,35,NULL,95.3333,3,84.7463,103
168526,9602,Super Smash Bros. for Wii U,NULL,2014-11-21 00:00:00.000,87,NULL,95.2727,12,84.0134,249
106191,21084,ICO & Shadow Of The Colossus Collection,"Ico: Ico (イコ, pronounced ""Ee-ko""), a horned boy, is taken by a group of warriors to an abandoned castle and locked inside a stone coffin to be sacrificed. A tremor topples the coffin and Ico escapes. As he searches the castle, he comes across Yorda (ヨルダ, Yoruda), a captive girl who speaks a different language. Ico helps Yorda escape and defends her from shadow-like creatures. The pair makes their way through the castle and arrive at the bridge leading to land. As they cross, the Queen, ruler of the castle, appears and tells Yorda that as her daughter she cannot leave the castle. Later, as they try to escape on the bridge, it splits up and they get separated. Yorda tries to save Ico but the Queen prevents it. He ends up falling off the bridge and losing consciousness.  Ico awakens below the castle and makes his way back to the upper levels, finding a magic sword that dispels the shadow creatures. After discovering that Yorda has been turned to stone by the Queen, he confronts the Queen in her throne room, who reveals that she plans to restart her life anew by taking possession of Yorda's body. Ico slays the Queen with the magic sword, but his horns are broken in the fight and at the end of it he is knocked unconscious. With the Queen's death the castle begins to collapse around Ico, but the Queen's spell on Yorda is broken, and a shadowy Yorda carries Ico safely out of the castle to a boat, sending him to drift to the shore alone. Ico awakens to find the distant castle in ruins, and Yorda, in her human form, washed up nearby. She wakes up and smiles at Ico.  Shadow of the Colossus: The story of Shadow of the Colossus begins as Wander enters the forbidden land, traveling across a long bridge on his horse, Agro. Unknown to the player, prior to entering, Wander had stolen an ancient sword, which is the only weapon capable of slaying the colossi.[34] Led to the massive Shrine of Worship at the center of the region, Wander carries with him the body of a maiden named Mono. A moment later, several humanoid shadow creatures appear and approach Wander before he easily dismisses them with a wave of the ancient sword in his possession. After vanquishing the shadow creatures, the voice of the disembodied entity known as ""Dormin"" echoes from above, expressing surprise that Wander possesses the weapon. Wander requests that Dormin return Mono's soul to her body, which Dormin states may be possible on the condition that Wander can destroy the sixteen idols lining the temple's hall by using the ancient sword to kill each colossus the idols represent located throughout the land. Despite being warned by Dormin that he may have to pay a great price to revive Mono, Wander sets out to search the land for the colossi and destroy them.",2011-09-22 00:00:00.000,3,NULL,95.2500,5,90.2806,11
107101,18981,Audioshield,NULL,2016-04-05 00:00:00.000,3,1,95.0000,1,80.0000,1
98450,149250,Shindig,NULL,2021-09-02 00:00:00.000,NULL,NULL,95.0000,1,NULL,NULL
119926,121295,GRIME,"Destroy... Absorb... Grow... GRIME is a fast and unforgiving Action-Adventure RPG in which you crush your foes with living weapons that mutate form and function, and then consume their remains with a black hole to strengthen your vessel as you break apart a world of anatomical horror and intrigue.  An unusual material collapses in on itself, the world shudders and contracts, and suddenly you are squeezed into existence.  What awaits you is a world unknown, alien in its own familiarity, and you must survive what terrors you face. Explore your surreal surroundings, absorb the many enemies you encounter, and use their own traits against them as you let yourself become far more than you once were.  GRIME lets you play to your preference, upgrading only those traits you feel most suited to your unique style. You’ll find there is more than one way to break open an enemy as you move through a variety of evocative environments, meet their inhabitants, and discover the source of their madness.  Uncover mysterious secrets in weeping caves and face-covered deserts. Meet otherworldly characters in distinct civilizations across an organic, interconnected world - all rendered in unearthly 3D. Face foes born of the world itself, and swallow them whole.",2021-08-02 00:00:00.000,3,4,95.0000,2,NULL,NULL
140338,10373,Azure Striker GUNVOLT,"It is the near future, and a new type of septimal power has emerged. Although the people initially viewed these powers with fear, a large conglomerate known as the Sumeragi Group has brought peace and order to the world by taking it upon themselves to supervise the adepts who possess these powers.  However, it is a peace that has come at the cost of the adepts subjugated by Sumeragi.  For what Sumeragi describes as a shelter for adepts is, in fact, a concentration camp. Cruel experiments are conducted daily on the adepts held prisoner there. For a long time, the Sumeragi Group has kept the goals of its experiments a secret. But now, a group that has learned of Sumeragi’s intentions has risen up against them.  Their name is QUILL.  They are an armed resistance force and subdivision of a foreign human rights organization dedicated to protecting adepts. Gunvolt, the hero of this story, is also a member of QUILL. The story begins when QUILL orders him to assassinate Lumen, a virtual pop star.",2014-08-20 00:00:00.000,2,NULL,95.0000,3,73.3696,15
140399,1105,Metroid Prime,NULL,2002-11-17 00:00:00.000,247,NULL,95.0000,4,92.1648,555
141309,118193,TOEM,"By wandering around in TOEM, you are provided with stories told by other adventurers. They talk about serenity, the ever gazing eyes, and the pillars up high. An aesthetic journey inside a mysterious world. Stories, secrets, and undiscovered creatures. That’s what TOEM is all about.",2021-09-17 00:00:00.000,1,2,95.0000,2,82.1615,7
122572,21846,LittleBigPlanet: Game of the Year Edition,"LittleBigPlanet is set in a world full of creations made by Creator Curators. One of the Curators, a rogue Creator called ""the Collector"", is stealing the other Creators' creations and not sharing them with the world (sharing is one of the core elements of LittleBigPlanet). Play starts at the ""Gardens"" level, where the player meets the King, one of the Curators; the Queen; Little Xim; Big Zam and Dumpty. The player is taught the basic gameplay at this stage: running, jumping, and grabbing. The next setting is the ""Savannah"", where the player accidentally breaks one of the ruler's creations. In return for forgiveness the player must investigate what's scaring the ruler's buffalo. Further adventures involve finding Meerkat Mum's son and a Bridegroom (a story arc with a Day of the Dead theme). After the wedding play moves to the ""Canyons"", where the player must rescue Uncle Jalapeño and defeat the evil Sheriff Zapata. After completing this the player is taken to the ""Metropolis"" and gets a car for a race scenario. The next adventure takes place on the ""Islands"", where the player is trained in martial arts and must defeat the Terrible Oni. From there the player goes to the ""Temples"", to get a flame-throwing cat. Here they meet the Great Magician, who tells them to defeat the Collector in his ""Wilderness"". After the final battle the Collector is revealed to be a little, lonely man who kidnapped everyone because he did not have any friends. Everyone, including the player, offers to be his friend and he accepts, ending his being evil.",2009-09-08 00:00:00.000,NULL,NULL,95.0000,2,NULL,NULL
132216,44162,The Last Birdling,NULL,2017-09-01 00:00:00.000,NULL,NULL,95.0000,2,70.0000,0
69094,675,Driver,"NYPD officer and former racing driver John Tanner is sent undercover by his boss Lieutenant McKenzie to discover the intentions of a crime syndicate led by Castaldi. McKenzie instructs Tanner to go to Miami and meet a pimp named Rufus. After arriving in Miami, Tanner uses his driving skills to prove himself to some gangsters in a parking garage, allowing him to become their getaway driver.    Tanner carries out jobs for various gangsters before meeting Rufus, who tasks Tanner with rescuing Jean-Paul, one of Rufus's associates. Rufus is later shot by his girlfriend Jesse. Needing more information for his investigation, Tanner apprehends Jesse and takes her to the police station, where she reveals that Jean-Paul is now in San Francisco.    Tanner goes to San Francisco, where he meets Castaldi, Jean-Paul's boss, and begins working directly for him. He also meets Rusty Slater, his former racing rival, who also works for Castaldi. Tanner later learns that Castaldi is working with a man named Don Hancock, who is running for president. He later suspects that Slater has been spying on him and wrecks Slater's car during a road chase, resulting in Slater being arrested.    The Castaldi family move to Los Angeles, where Castaldi plans to assassinate FBI agent Bill Maddox as part of Castaldi's plan to carry out a more high-profile assassination in New York. Tanner tells Leck, a police associate, to ensure Maddox turns up, otherwise Tanner's cover may be affected. The assassination on Maddox is successful, but the police ambush the gangsters, forcing Tanner to take them to safety. Tanner convinces the suspicious gangsters that Slater likely told the police about the planned assassination while under interrogation. Leck later tells Tanner that McKenzie recently met Marcus Vaughn, a corrupt FBI agent who is working with Castaldi and Hancock.    The Castaldi family then move to New York, the location of the planned high-profile assassination. Tanner is told by his police associates that McKenzie wants him to pull out of the undercover operation, as he is worried that Tanner's cover will not hold up much longer, and Leck tells Tanner that Hancock has bribed several members of the FBI. Tanner remains undercover and continues working for Castaldi, intent on discovering what he is planning.    Tanner eventually learns that Castaldi plans to assassinate the President of the United States, and Tanner is tasked with driving the President's car. However, he ignores all instructions and takes the President to safety. McKenzie then arrives and tells Tanner that Castaldi and all of his associates, including Hancock and Vaughn, have been arrested. He then tells Tanner to take his badge back, but Tanner refuses, suspecting that the police and FBI are involved in the job, corrupted by bribes due to Vaughn's involvement. Tanner leaves, ignoring McKenzie completely.",1999-06-25 00:00:00.000,52,NULL,95.0000,2,76.3695,142
68082,139598,Night Reverie,Night Reverie is a Puzzle/Adventure game in which a child must solve the mystery behind the distortion of his house. Enjoy a variety of dream-like environments and discover the truth behind the distortion of the house. There must be an answer to all of this and a way to return things back to normal.,2021-10-08 00:00:00.000,NULL,NULL,95.0000,1,NULL,NULL
